TicketID,CreatedDate,ClosedDate,Priority,Status,CategoryID,CategoryText,Department,AssignedAgentID,FirstResponseMinutes,ReopenedFlag
T0000754,2024-09-13 03:34:48.524794,2024-09-16 21:28:33.578413,P4,Closed,C005,SOFTWARE INSTALL,Engineering,A0017,90.0,0
T0004453,2025-10-04 06:31:48.524794,2025-10-09 21:49:10.048968,P4,Closed,C006,Replace Laptop,Engineering,A0047,50.0,0
T0005068,2025-12-07 14:53:48.524794,,P3,Pending User,C008,Application Crash,Finance,A0046,247.0,1
T0003826,2025-07-30 03:28:48.524794,,P1,Pending User,C007,Printer / Peripheral,Operations,A0021,25.0,0
T0001300,2024-11-10 02:51:48.524794,2024-11-13 17:31:39.827478,P4,Closed,C008,Application Crash,Engineering,A0005,9.0,0
T0003883,2025-08-04 09:26:48.524794,,P3,In Progress,C005,Install Software,Marketing,A0029,11.0,0
T0000766,2024-09-14 07:25:48.524794,,P4,IN PROGRESS,C006,Hardware Replace,Engineering,A0045,58.0,0
T0000041,2024-07-04 19:57:48.524794,2024-07-05 17:23:36.502012,P4,Closed,C001,Outlook Issue,Engineering,A0055,78.0,0
T0004088,2025-08-26 19:16:48.524794,2025-08-26 21:04:51.376954,P2,Resolved,C003,Wi-Fi / LAN Connectivity,Engineering,A0058,17.0,0
T0001293,2024-11-09 18:17:48.524794,2024-11-12 12:21:16.814083,P4,Resolved,C007,Printer Issue,Finance,A0051,16.0,0
T0000329,2024-08-02 00:09:48.524794,2024-08-02 08:12:25.777125,P3,Closed,C005,Software Installation,Customer Support,A0006,41.0,0
T0004529,2025-10-12 02:29:48.524794,,P3,Pending User,C001,OUTLOOK ISSUE ,Engineering,A0059,38.0,0
T0000488,2024-08-15 11:49:48.524794,2024-08-16 10:38:06.256074,P3,Closed,C001,Email,Operations,A0002,174.0,0
T0003424,2025-06-19 04:32:48.524794,2025-06-20 03:08:35.509471,P3,Resolved,C002,Remote Access,Engineering,A0002,45.0,0
T0004198,2025-09-07 08:23:48.524794,2025-09-07 10:00:09.356665,P1,Closed,C003,WIFI ISSUE,IT,A0049,95.0,0
T0001730,2024-12-26 22:37:48.524794,2024-12-27 02:57:47.351486,P2,Resolved,C009,Access Req ,Marketing,A0052,41.0,0
T0002502,2025-03-14 22:34:48.524794,2025-03-15 15:01:20.832876,P3,Closed,C005,Software Installation,Sales,A0032,11.0,0
T0003513,2025-06-27 03:42:48.524794,2025-06-27 06:23:06.018775,P1,Closed,C001,Outlook Issue,Operations,A0049,87.0,0
T0003043,2025-05-10 11:29:48.524794,,P4,Open,C007,Peripheral,Marketing,A0027,,0
T0001058,2024-10-15 15:16:48.524794,2024-10-15 18:58:08.141860,P1,Closed,C004,Password Reset / Account Lock ,Legal,A0002,102.0,0
T0004654,2025-10-24 12:53:48.524794,2025-10-26 22:16:37.055016,P4,Resolved,C007,Printer / Peripheral,Customer Support,A0028,22.0,0
T0002729,2025-04-07 03:16:48.524794,2025-04-09 01:00:07.660724,P3,Closed,C008,Application Failure,IT,A0003,187.0,0
T0004717,2025-10-31 22:23:48.524794,2025-11-01 02:54:19.988061,P2,Closed,C004,Pwd Reset,Engineering,A0043,64.0,1
T0004840,2025-11-15 11:40:48.524794,2025-11-17 11:26:19.203151,P3,Closed,C001,Email Issue,HR,A0013,16.0,0
T0003355,2025-06-11 02:12:48.524794,,Medium,In Progress,C008,APPLICATION FAILURE,Marketing,A0031,72.0,0
T0004415,2025-09-29 11:06:48.524794,,P4,In Progress,C005,software installation,Engineering,A0050,,0
T0000303,2024-07-30 08:45:48.524794,2024-08-01 23:36:59.968694,P4,Resolved,C011,Slowness,Sales,A0056,11.0,0
T0002001,2025-01-22 20:33:48.524794,2025-01-23 02:04:05.507312,P3,Closed,C010,SECURITY INCIDENT,Operations,A0020,9.0,0
T0003582,2025-07-03 04:03:48.524794,2025-07-03 23:59:39.354070,P4,Closed,C006,HARDWARE REPLACE,Procurement,A0052,8.0,0
T0004172,2025-09-05 13:10:48.524794,,High,Open,C001,Email Issue,Engineering,A0012,78.0,1
T0004977,2025-11-28 22:48:48.524794,2025-11-30 10:09:29.533506,P3,Resolved,C005,Install Software,Engineering,A0015,72.0,0
T0002104,2025-02-01 00:22:48.524794,2025-02-03 08:23:37.861670,P4,Closed,C006,Hardware Replacement,HR,A0031,54.0,0
T0003198,2025-05-25 17:46:48.524794,,P3,Pending User,C006,Replace Laptop,IT,A0027,,0
T0000969,2024-10-05 12:44:48.524794,2024-10-06 06:10:52.321389,P3,Resolved,C008,APP CRASH,Finance,A0007,120.0,0
T0003618,2025-07-07 19:53:48.524794,2025-07-07 22:18:03.129433,P2,Resolved,C001,Email,Legal,A0002,54.0,0
T0005009,2025-12-02 03:47:48.524794,,P3,In Progress,C006,Hardware Replacement,HR,A0045,20.0,0
T0000437,2024-08-11 04:46:48.524794,,P4,Pending User,C003,LAN Connectivity,Operations,A0052,46.0,0
T0000876,2024-09-26 06:13:48.524794,2024-09-27 20:36:20.440413,P4,Resolved,C011,Performance / Slowness,Engineering,A0014,30.0,0
T0004994,2025-12-01 09:15:48.524794,,P3,Open,C008,Application Failure,Customer Support,A0030,56.0,0
T0004661,2025-10-25 08:47:48.524794,2025-10-27 09:07:16.144592,P4,Closed,C005,Software Install,Procurement,A0019,43.0,0
T0002312,2025-02-21 16:42:48.524794,2025-02-23 08:40:41.998819,P3 ,Resolved,C011,Performance / Slowness,Marketing,A0056,11.0,0
T0002642,2025-03-29 17:11:48.524794,2025-03-29 19:23:43.547300,P2,Closed,C012,MS Teams / Collaboration,Finance,A0028,61.0,0
T0000825,2024-09-20 21:52:48.524794,2024-09-22 23:45:26.995258,P4,Resolved,C003,Wifi Issue,Customer Support,A0016,76.0,0
T0004514,2025-10-10 18:03:48.524794,2025-10-10 20:43:19.252261,P2,Closed,C007,PERIPHERAL ,Sales,A0045,27.0,0
T0004812,2025-11-12 20:20:48.524794,2025-11-13 02:47:01.643750,P2,Resolved,C008,App Crash,Sales,A0004,12.0,0
T0002848,2025-04-20 18:30:48.524794,,P1,In Progress,C002,VPN,Customer Support,A0013,144.0,0
T0000024,2024-07-02 21:28:48.524794,,P3,Pending User,C003,WI-FI / LAN CONNECTIVITY ,Engineering,A0050,12.0,0
T0002920,2025-04-28 11:05:48.524794,2025-04-28 20:06:52.138917,High,Resolved,C008,Application Failure,Engineering,A0035,34.0,0
T0002282,2025-02-18 06:56:48.524794,2025-02-20 07:21:36.613544,P4,Resolved,C012,Teams Issue,Sales,A0049,31.0,1
T0002025,2025-01-25 04:00:48.524794,,P3,Open,C009,ACCESS REQ,Engineering,A0020,139.0,0
T0003273,2025-06-01 20:19:48.524794,2025-06-02 05:46:02.439996,Medium,Resolved,C006,Hardware Replace,Engineering,A0028,43.0,0
T0004617,2025-10-20 23:36:48.524794,2025-10-21 05:36:37.286573,P3,Closed,C002,VPN / Remote Access,IT,A0047,76.0,0
T0003758,2025-07-22 08:12:48.524794,2025-07-23 19:58:03.572529,P4,Closed,C005,install software,Finance,A0046,18.0,0
T0004984,2025-11-30 08:36:48.524794,,P3,Open,C006,Hardware Replacement,Customer Support,A0050,157.0,0
T0004306,2025-09-17 22:00:48.524794,,P3,Pending User,C007,Printer Issue ,Procurement,A0007,5.0,0
T0004903,2025-11-21 20:50:48.524794,2025-11-21 23:57:48.122956,P2,Closed,C009,ACCESS REQUEST,Finance,A0027,,0
T0002406,2025-03-04 00:54:48.524794,2025-03-04 22:46:36.179754,P3 ,Resolved,C008,App Crash,Customer Support,A0015,106.0,0
T0002355,2025-02-26 07:10:48.524794,2025-02-27 09:19:27.896163,P3,Closed,C006,Hardware Replace,Operations,A0046,277.0,0
T0005020,2025-12-03 08:14:48.524794,,P3,Pending User,C008,Application Crash,Operations,A0027,76.0,0
T0004966,2025-11-28 05:27:48.524794,2025-11-28 18:38:32.241270,P2,Closed,C002,VPN / Remote Access,Sales,A0013,251.0,0
T0005189,2025-12-20 00:48:48.524794,2025-12-20 06:48:56.621036,High,Closed,C003,wifi issue,Sales,A0012,13.0,0
T0002997,2025-05-07 01:24:48.524794,,P3,Open,C001,Email,Customer Support,A0051,83.0,1
T0004295,2025-09-16 18:14:48.524794,2025-09-16 23:02:54.971480,P3,Resolved,C001,email,Finance,A0041,52.0,0
T0003292,2025-06-03 21:44:48.524794,,P3,In Progress,C008,App Crash,Marketing,A0046,82.0,0
T0001074,2024-10-17 07:06:48.524794,2024-10-23 03:54:56.679344,P4,Closed,C003,LAN Connectivity,Operations,A0048,240.0,0
T0001062,2024-10-16 01:26:48.524794,2024-10-16 07:43:36.474201,P2,Closed,C002,Remote Access,Engineering,A0009,307.0,0
T0003259,2025-05-31 21:59:48.524794,2025-06-01 15:07:50.061171,P3,Closed,C002,Remote Access ,Procurement,A0035,61.0,0
T0001784,2024-12-31 13:18:48.524794,2024-12-31 18:08:22.898812,Medium,Closed,C012,Collaboration Tool,Engineering,A0014,41.0,0
T0003721,2025-07-17 10:34:48.524794,,P4,In Progress,C004,Account Locked,Legal,A0033,220.0,0
T0002439,2025-03-07 02:32:48.524794,2025-03-07 17:25:16.936018,P3,Resolved,C001,Email Issue,IT,A0004,67.0,0
T0005012,2025-12-02 16:04:48.524794,2025-12-05 08:48:07.681769,P4,Resolved,C007,Peripheral ,Sales,A0049,109.0,0
T0005083,2025-12-09 00:39:48.524794,2025-12-12 15:37:55.580036,Low,Resolved,C003,LAN Connectivity,IT,A0007,1.0,0
T0002858,2025-04-21 22:43:48.524794,2025-04-22 22:36:57.350209,P3,Closed,C004,ACCOUNT LOCKED ,Finance,A0023,107.0,0
T0002694,2025-04-04 00:32:48.524794,2025-04-04 12:05:17.674592,P3,CLOSED,C004,password reset / account lock,Marketing,A0044,45.0,0
T0001192,2024-10-30 00:18:48.524794,,P2,Pending User,C005,Install Software,IT,A0002,70.0,0
T0001138,2024-10-24 00:28:48.524794,,P3,Open,C011,Slowness,Engineering,A0022,12.0,0
T0004434,2025-10-01 20:46:48.524794,,P2,Pending User,C012,collaboration tool,Finance,A0031,405.0,0
T0002817,2025-04-17 21:58:48.524794,2025-04-18 05:13:54.376649,P2,Closed,C010,ALERT - SECURITY,Finance,A0035,10.0,0
T0003232,2025-05-29 04:38:48.524794,,P2,Open,C005,INSTALL SOFTWARE,Sales,A0053,51.0,0
T0001433,2024-11-24 12:13:48.524794,2024-11-25 05:31:26.161741,P3,Closed,C006,Hardware Replacement,HR,A0018,27.0,0
T0004181,2025-09-06 04:22:48.524794,2025-09-06 19:05:27.508874,Medium,Closed,C004,Password Reset / Account Lock,Operations,A0029,46.0,0
T0004228,2025-09-10 01:01:48.524794,,P2,IN PROGRESS,C008,APPLICATION CRASH,Operations,A0013,73.0,0
T0002952,2025-05-02 03:04:48.524794,2025-05-02 07:57:13.942916,P2,Resolved,C009,ACCESS REQ,Operations,A0002,23.0,0
T0001793,2025-01-01 08:45:48.524794,2025-01-01 11:21:40.560539,P1,Resolved,C005,Software Install,Marketing,A0058,57.0,0
T0001874,2025-01-08 18:34:48.524794,2025-01-09 17:17:17.202577,P3,Resolved,C006,Hardware Replace,Engineering,A0033,161.0,0
T0002143,2025-02-05 02:55:48.524794,,Critical,In Progress,C008,App Crash,HR,A0046,10.0,0
T0002390,2025-03-02 00:11:48.524794,,P2,In Progress,C003,WIFI ISSUE ,Sales,A0011,83.0,1
T0001015,2024-10-10 05:07:48.524794,2024-10-12 14:02:07.353023,P4,Resolved,C008,Application Failure,Marketing,A0051,5.0,0
T0002988,2025-05-06 07:28:48.524794,,Low,In Progress,C009,Access Req,Finance,A0058,154.0,0
T0000817,2024-09-20 02:23:48.524794,,P3,In Progress,C006,Hardware Replace,Operations,A0018,37.0,0
T0001984,2025-01-20 23:34:48.524794,,P3,In Progress,C005,INSTALL SOFTWARE,Sales,A0046,86.0,1
T0002978,2025-05-04 23:57:48.524794,2025-05-05 10:30:53.158191,P3,Closed,C002,Remote Access,Operations,A0047,139.0,0
T0001645,2024-12-16 20:26:48.524794,2024-12-17 06:16:09.003249,P3,Resolved,C010,Security Incident,Sales,A0042,199.0,0
T0004301,2025-09-17 09:39:48.524794,2025-09-17 12:29:59.108878,P1,Resolved,C009,ACCESS REQ,Engineering,A0050,,0
T0000487,2024-08-15 09:03:48.524794,2024-08-16 05:38:00.722772,P3,Closed,C003,WIFI ISSUE,IT,A0039,28.0,0
T0004186,2025-09-06 12:02:48.524794,2025-09-06 18:19:37.555949,P3 ,Closed,C004,Account Locked,HR,A0036,12.0,0
T0002046,2025-01-27 11:35:48.524794,,P3,Open,C006,Replace Laptop ,Legal,A0043,19.0,0
T0000005,2024-06-29 21:04:48.524794,2024-06-29 22:32:19.312743,P1,Closed,C001,Email Issue,Sales,A0059,89.0,0
T0000063,2024-07-06 02:53:48.524794,2024-07-06 07:15:27.662591,P2,Resolved,C003,Wi-Fi / LAN Connectivity,HR,A0029,58.0,0
T0004626,2025-10-21 18:21:48.524794,2025-10-22 07:28:03.878032,P3,Closed,C002,VPN,Sales,A0020,22.0,0
T0004316,2025-09-18 20:13:48.524794,,P3,Open,C003,LAN CONNECTIVITY,Customer Support,A0002,57.0,1
T0004246,2025-09-12 07:47:48.524794,,P3,In Progress,C006,replace laptop,Marketing,A0026,132.0,0
T0000838,2024-09-22 01:16:48.524794,2024-09-24 05:30:15.875165,P3,Closed,C004,Pwd Reset,Customer Support,A0020,31.0,0
T0002356,2025-02-26 15:32:48.524794,,P1,In Progress,C006,Hardware Replace ,Legal,A0040,16.0,0
T0004679,2025-10-27 03:11:48.524794,,P2,Pending User,C012,Collaboration Tool,Customer Support,A0009,17.0,0
T0004616,2025-10-20 14:01:48.524794,2025-10-21 07:48:53.157470,Medium,Closed,C007,Peripheral,Legal,A0012,7.0,0
T0002919,2025-04-28 07:43:48.524794,2025-04-28 09:53:43.584859,P1,Closed,C007,Printer / Peripheral,Finance,A0047,41.0,0
T0000302,2024-07-30 08:24:48.524794,2024-07-30 17:23:49.710254,P3,Closed,C003,LAN CONNECTIVITY,Customer Support,A0023,42.0,0
T0003455,2025-06-21 20:32:48.524794,,P1,In Progress,C012,TEAMS ISSUE,Customer Support,A0030,8.0,0
T0002556,2025-03-20 04:56:48.524794,2025-03-21 03:22:33.014267,P3,Closed,C007,Printer Issue,Marketing,A0041,101.0,0
T0002846,2025-04-20 17:53:48.524794,2025-04-21 16:24:17.067201,P4,Closed,C002,VPN / Remote Access,Procurement,A0055,46.0,0
T0004820,2025-11-13 10:24:48.524794,2025-11-13 22:05:46.976375,P2,Closed,C002,Remote Access,Engineering,A0025,20.0,0
T0000324,2024-08-01 03:29:48.524794,,P2,Pending User,C004,Password Reset / Account Lock,Operations,A0045,137.0,0
T0004087,2025-08-26 18:51:48.524794,2025-09-01 14:47:24.396829,P-4,Closed,C012,Teams Issue,Engineering,A0048,54.0,0
T0001454,2024-11-26 03:24:48.524794,2024-11-26 19:05:56.350059,P3,Closed,C011,Performance / Slowness,Marketing,A0012,,0
T0005130,2025-12-14 02:37:48.524794,,P3,Pending User,C006,Hardware Replace,Sales,A0051,2.0,0
T0001096,2024-10-18 23:25:48.524794,,P2,Pending User,C005,Install Software,Customer Support,A0003,119.0,0
T0001425,2024-11-23 14:26:48.524794,2024-11-24 10:26:57.625418,P3,Closed,C011,Slowness,Legal,A0004,39.0,0
T0003769,2025-07-23 13:30:48.524794,,P4,Pending User,C008,application failure,IT,A0022,5.0,0
T0002050,2025-01-27 19:57:48.524794,2025-01-30 18:54:46.707469,P4,Resolved,C009,NEW ACCESS,Operations,A0045,59.0,0
T0003334,2025-06-08 02:11:48.524794,2025-06-09 15:49:54.734414,P3,Closed,C005,INSTALL SOFTWARE,Marketing,A0058,34.0,0
T0003575,2025-07-02 00:36:48.524794,2025-07-02 13:33:57.854128,P2,Closed,C006,Hardware Replace,Operations,A0053,12.0,0
T0001190,2024-10-29 21:03:48.524794,,P3,In Progress,C004,Password Reset / Account Lock,Finance,A0020,29.0,0
T0003041,2025-05-10 10:23:48.524794,2025-05-10 12:28:30.025098,P1,Closed,C001,Email Issue,Legal,A0038,53.0,0
T0000304,2024-07-30 09:10:48.524794,2024-08-04 17:17:53.233668,Low,Resolved,C012,MS Teams / Collaboration,Operations,A0005,27.0,0
T0000583,2024-08-26 02:46:48.524794,2024-08-28 05:01:38.763004,P4,Closed,C003,Wifi Issue,IT,A0015,8.0,0
T0002746,2025-04-09 10:16:48.524794,2025-04-09 17:49:22.852652,P2,Closed,C003,wi-fi / lan connectivity,Sales,A0027,69.0,0
T0005197,2025-12-20 22:58:48.524794,,P3 ,Open,C006,Replace Laptop,Marketing,A0017,48.0,0
T0000135,2024-07-13 11:18:48.524794,2024-07-13 17:48:29.872342,P3,Closed,C008,Application Failure,Sales,A0025,35.0,0
T0000952,2024-10-04 05:35:48.524794,2024-10-05 11:06:49.690259,P3,Resolved,C001,Outlook Issue,Marketing,A0026,138.0,0
T0005089,2025-12-09 09:10:48.524794,2025-12-13 08:18:14.405689,P4,Closed,C001,Email,Operations,A0005,131.0,0
T0003633,2025-07-09 00:05:48.524794,2025-07-09 08:06:16.348307,P3,Resolved,C002,Remote Access,HR,A0047,,0
T0004310,2025-09-18 11:55:48.524794,,P4,Pending User,C011,SLOWNESS,Sales,A0015,1.0,0
T0001141,2024-10-24 05:06:48.524794,2024-10-26 22:19:19.480111,P4,Closed,C009,Access Req,Sales,A0055,10.0,1
T0003234,2025-05-29 08:37:48.524794,,P2,In Progress,C005,Install Software,Marketing,A0009,78.0,0
T0002035,2025-01-26 17:07:48.524794,2025-01-27 15:12:25.747245,P3,Resolved,C009,New Access,Operations,A0038,,0
T0000388,2024-08-06 09:56:48.524794,,P1,In Progress,C011,Performance / Slowness,Engineering,A0043,1.0,0
T0002866,2025-04-22 20:13:48.524794,,P2,In Progress,C004,Account Locked,Legal,A0023,83.0,1
T0001187,2024-10-29 15:19:48.524794,2024-11-01 02:17:55.770098,P4,Closed,C010,Alert - Security,Operations,A0007,11.0,0
T0002823,2025-04-18 14:00:48.524794,2025-04-19 05:10:57.137240,P3,Closed,C004,Pwd Reset,Operations,A0014,27.0,0
T0002865,2025-04-22 16:16:48.524794,,P-1,Pending User,C001,Outlook Issue,HR,A0006,48.0,0
T0000422,2024-08-10 00:07:48.524794,2024-08-10 23:57:45.080454,P3,Closed,C009,Access Request,Finance,A0057,63.0,1
T0003302,2025-06-05 11:57:48.524794,,Medium,Pending User,C008,Application Failure,Sales,A0010,20.0,0
T0001361,2024-11-16 14:18:48.524794,,P1,In Progress,C006,Hardware Replacement,Customer Support,A0042,10.0,0
T0001468,2024-11-27 18:37:48.524794,2024-11-29 22:10:55.236366,P4,Closed,C009,New Access,Sales,A0004,123.0,0
T0000920,2024-09-30 06:29:48.524794,2024-09-30 21:02:02.772539,P3,Closed,C006,REPLACE LAPTOP,Marketing,A0006,55.0,0
T0003169,2025-05-22 21:21:48.524794,,P3,Open,C002,VPN / REMOTE ACCESS,Sales,A0018,118.0,0
T0001742,2024-12-27 13:37:48.524794,,P3,In Progress,C004,Pwd Reset,Engineering,A0045,41.0,0
T0003658,2025-07-10 15:03:48.524794,2025-07-10 22:14:10.357494,P2,Closed,C011,PERFORMANCE / SLOWNESS,Finance,A0009,4.0,0
T0005086,2025-12-09 06:52:48.524794,,P3,Open,C011,Performance Issue,Finance,A0033,22.0,1
T0001357,2024-11-16 06:14:48.524794,2024-11-18 12:35:12.373274,P4,Closed,C002,VPN ,Marketing,A0048,,0
T0002157,2025-02-06 12:09:48.524794,,P2,Pending User,C009,new access,IT,A0010,84.0,1
T0003085,2025-05-15 16:32:48.524794,,P3,In Progress,C003,LAN Connectivity,Legal,A0002,112.0,1
T0003681,2025-07-13 14:49:48.524794,2025-07-20 23:03:33.157547,P4,Resolved,C011,PERFORMANCE / SLOWNESS,HR,A0059,83.0,0
T0004076,2025-08-25 20:25:48.524794,2025-08-25 23:08:30.513770,P2,Closed,C010,Security Alert,HR,A0019,28.0,0
T0004557,2025-10-14 08:11:48.524794,,P4,In Progress,C002,Remote Access,IT,A0025,135.0,0
T0002086,2025-01-30 09:17:48.524794,,P3,Pending User,C009,New Access,Legal,A0016,106.0,0
T0001370,2024-11-16 21:42:48.524794,2024-11-17 13:43:38.569991,P3,Resolved,C010,Security Incident,Procurement,A0041,67.0,0
T0001123,2024-10-21 20:08:48.524794,2024-10-22 02:10:26.756884,P2,Resolved,C009,Access Req,Engineering,A0056,108.0,0
T0002028,2025-01-25 17:23:48.524794,,P3,Open,C004,ACCOUNT LOCKED,Customer Support,A0053,29.0,0
T0001182,2024-10-28 20:53:48.524794,2024-10-29 12:41:15.509887,P3,Closed,C004,PASSWORD RESET / ACCOUNT LOCK,Customer Support,A0036,51.0,0
T0003407,2025-06-16 10:56:48.524794,2025-06-17 02:27:08.812967,P4,Resolved,C010,ALERT - SECURITY,Finance,A0045,14.0,0
T0001099,2024-10-19 07:57:48.524794,2024-10-19 17:46:26.946743,P3,Closed,C010,Security Alert,Customer Support,A0042,71.0,0
T0001290,2024-11-09 14:42:48.524794,2024-11-15 22:51:27.695827,P4,Closed,C009,New Access,Sales,A0024,24.0,0
T0000879,2024-09-26 11:55:48.524794,2024-09-28 01:23:36.613053,P3,Closed,C004,Pwd Reset,Customer Support,A0009,,0
T0004094,2025-08-27 19:22:48.524794,2025-09-01 03:14:39.920026,P4,Closed,C009,Access Request,Customer Support,A0003,132.0,0
T0003734,2025-07-19 18:20:48.524794,,P-1,In Progress,C005,Software Installation,Engineering,A0015,24.0,1
T0005021,2025-12-03 10:06:48.524794,2025-12-04 10:05:49.547852,P3,Resolved,C003,wifi issue,Sales,A0012,40.0,0
T0003541,2025-06-29 11:59:48.524794,2025-06-29 20:56:21.310280,P3,Resolved,C007,Printer / Peripheral,Finance,A0051,60.0,0
T0005111,2025-12-12 02:48:48.524794,2025-12-12 21:47:41.766374,P3,Closed,C012,Teams Issue,Engineering,A0016,88.0,0
T0003637,2025-07-09 06:55:48.524794,2025-07-11 11:26:21.519170,P4,Resolved,C002,VPN ,Human Resources,A0028,63.0,0
T0002379,2025-02-28 18:04:48.524794,2025-03-03 00:16:27.355372,P4,Resolved,C001,OUTLOOK ISSUE,Operations,A0046,,0
T0000936,2024-10-02 02:55:48.524794,2024-10-02 07:56:50.440998,P1,Closed,C004,Account Locked ,HR,A0024,61.0,0
T0002963,2025-05-03 18:37:48.524794,,P3,Open,C005,Software Installation,Engineering,A0012,,0
T0000704,2024-09-08 03:20:48.524794,2024-09-09 15:36:22.063996,Low,Resolved,C006,Hardware Replacement,Marketing,A0028,16.0,0
T0000306,2024-07-30 15:17:48.524794,2024-07-30 23:20:54.539410,P-3,Closed,C002,Remote Access,Customer Support,A0034,177.0,0
T0004610,2025-10-19 19:11:48.524794,2025-10-21 20:48:30.833048,P4,Resolved,C011,Slowness,Sales,A0009,44.0,0
T0000381,2024-08-05 19:40:48.524794,2024-08-08 13:58:03.042559,P4 ,Closed,C010,Alert - Security,CustomerService,A0011,27.0,0
T0001193,2024-10-30 02:58:48.524794,,P3,In Progress,C004,Pwd Reset,I.T.,A0026,91.0,0
T0003359,2025-06-11 11:05:48.524794,,P2,In Progress,C006,Replace Laptop,Operations,A0045,56.0,0
T0001919,2025-01-14 13:26:48.524794,,P-2,Open,C002,vpn / remote access,Marketing,A0006,,0
T0000639,2024-09-01 14:57:48.524794,2024-09-03 13:58:30.239809,P3,Closed,C005,Software Installation,IT,A0006,141.0,0
T0000810,2024-09-19 11:55:48.524794,2024-09-19 16:48:33.625720,P2,Resolved,C004,Pwd Reset,Marketing,A0044,2.0,0
T0003103,2025-05-16 23:30:48.524794,2025-05-18 08:29:40.733800,P4,Resolved,C004,Pwd Reset,Customer Support,A0044,58.0,0
T0003492,2025-06-25 00:52:48.524794,2025-06-25 04:36:24.775735,P2,Closed,C010,Security Alert,Operations,A0049,116.0,0
T0003261,2025-06-01 02:08:48.524794,2025-06-02 06:41:50.479899,P4,Closed,C011,PERFORMANCE ISSUE,Sales,A0033,95.0,0
T0002701,2025-04-04 23:26:48.524794,2025-04-05 07:08:15.240202,High,Resolved,C009,New Access,IT,A0037,1.0,0
T0001704,2024-12-23 09:41:48.524794,2024-12-24 05:48:16.709495,P3,Closed,C012,MS Teams / Collaboration,Customer Support,A0030,390.0,0
T0004533,2025-10-12 09:48:48.524794,,Low,In Progress,C009,new access ,Customer Support,A0011,15.0,0
T0000234,2024-07-23 19:23:48.524794,2024-07-24 17:35:48.832253,P3,Resolved,C010,Security Incident,Sales,A0038,69.0,0
T0002052,2025-01-27 20:31:48.524794,,P3,Open,C008,App Crash,Customer Support,A0007,,0
T0005149,2025-12-16 04:25:48.524794,2025-12-19 15:41:49.227285,P4,Closed,C008,Application Failure,Operations,A0025,,0
T0000885,2024-09-27 01:46:48.524794,2024-09-27 03:32:32.777977,P2,Closed,C009,New Access,Engineering,A0023,15.0,0
T0003779,2025-07-25 04:51:48.524794,2025-07-27 14:01:47.020741,P4,Resolved,C009,Access Request,Procurement,A0003,75.0,0
T0002636,2025-03-29 09:24:48.524794,2025-03-29 16:34:58.167495,P2,Resolved,C006,Replace Laptop,Sales,A0031,44.0,0
T0003437,2025-06-20 05:35:48.524794,2025-06-20 08:45:45.813935,P2,Closed,C011,PERFORMANCE / SLOWNESS,Engineering,A0059,55.0,1
