TicketID,Status,ChangeDate,ActionType
T0002431,In Progress,2025-03-07 01:14:24.571344,Status Change
T0000259,Closed,2024-07-27 10:41:37.618145,Closed
T0004547,Open,2025-10-13 12:03:48.524794,Created
T0002027,Open,2025-01-25 11:13:48.524794,Created
T0002918,open,2025-04-28 07:29:48.524794,Created
T0002967,Pending User,2025-05-05 00:06:09.399605,Status Change
T0001715,Open,2024-12-24 21:59:48.524794,Assigned
T0002763,Resolved,2025-04-13 13:34:54.176722,Status Change
T0004393,Resolved,2025-09-27 12:52:06.637156,Status Change
T0002537,Open,2025-03-18 13:48:48.524794,Assigned
T0003751,Open,2025-07-21 08:53:48.524794,Created
T0002182,Open,2025-02-09 01:46:48.524794,Created
T0001510,pending user,2024-12-03 04:39:38.949713,Status Change
T0003957,Open,2025-08-13 01:34:48.524794,Assigned
T0001579,Open,2024-12-09 19:34:48.524794,CREATED
T0000467,Open,2024-08-13 17:05:48.524794,Assigned
T0000707,Open,2024-09-08 06:45:48.524794,Created
T0004653,Open,2025-10-24 12:26:48.524794,Created
T0000279,In Progress,2024-07-28 12:42:42.816776,Status Change
T0003132,Open,2025-05-19 07:37:48.524794,Assigned
T0005084,Resolved,2025-12-11 14:54:13.246042,Status Change
T0000067,Closed,2024-07-06 21:20:45.946337,Closed
T0001066,Open,2024-10-16 10:25:48.524794,Created
T0004953,Open,2025-11-27 08:25:48.524794,Assigned
T0002099,Open,2025-01-31 15:22:48.524794,Assigned
T0002376,Open,2025-02-28 14:28:48.524794,Assigned
T0003664,Pending User,2025-07-12 18:29:32.686025,Status Change
T0002604,Open,2025-03-25 22:55:48.524794,Created
T0001592,Closed,2024-12-11 07:06:06.521628,Closed
T0003255,Resolved,2025-06-01 06:40:40.409575,Status Change
T0000508,Open,2024-08-17 19:21:48.524794,Created
T0002561,Open,2025-03-20 18:09:48.524794,Assigned
T0001465,In Progress,2024-11-30 11:11:53.396709,Reassigned
T0000597,Resolved,2024-08-30 06:40:52.982927,Status Change
T0004300,Open,2025-09-17 07:29:48.524794,Created
T0003042,Open,2025-05-10 10:42:48.524794,Created
T0002809,Open,2025-04-17 15:40:48.524794,Assigned
T0004652,Open,2025-10-24 12:00:48.524794,Assigned
T0001422,Resolved,2024-11-24 16:20:07.766318,Status Change
T0000195,Open,2024-07-20 14:13:48.524794,Created
T0002884,Open,2025-04-24 19:38:48.524794,Assigned
T0002578,Open,2025-03-22 16:16:48.524794,Created
T0000861,In Progress,2024-09-27 19:30:04.136771,Reassigned
T0004032,Open,2025-08-20 17:25:48.524794,Assigned
T0003769,Open,2025-07-23 15:49:48.524794,Assigned
T0000357,Closed,2024-08-04 16:05:41.563551,Closed
T0002104,Closed,2025-02-03 08:23:37.861670,Closed
T0001409,In Progress,2024-11-23 23:36:03.474076,Status Change
T0000391,Pending User,2024-08-07 07:37:28.645143,Status Change
T0001312,Open,2024-11-11 01:09:48.524794,Assigned
T0004626,Pending_User,2025-10-22 00:01:06.959151,Status Change
T0004794,Resolved,2025-11-12 01:24:38.332666,Status Change
T0001605,Resolved,2024-12-13 19:06:27.596630,Status Change
T0000791,Resolved,2024-09-20 04:28:42.519233,Status Change
T0001893,In Progress,2025-01-12 05:09:42.793575,Status Change
T0000950,In Progress,2024-10-04 21:49:43.768948,Status Change
T0000257,Pending User,2024-07-29 01:47:39.714793,Status Change
T0004144,Pending User,2025-09-03 12:42:01.643360,Status Change
T0000798,Pending User,2024-09-19 11:26:28.101445,Status Change
T0002358,Pending_User,2025-02-28 01:33:20.157805,Status Change
T0004020,Open,2025-08-19 02:12:48.524794,Assigned
T0002153,Open,2025-02-06 06:10:48.524794,Assigned
T0004089,Open,2025-08-27 03:13:48.524794,Created
T0003023,Open,2025-05-09 00:19:48.524794,Assigned
T0004193,Open,2025-09-06 23:35:48.524794,Created
T0003992,Resolved,2025-08-17 08:38:18.758016,Status Change
T0001494,Resolved,2024-12-01 15:21:44.088893,Status Change
T0004733,Open,2025-11-02 12:35:48.524794,Created
T0000840,Pending User,2024-09-24 05:32:56.329406,Status Change
T0001247,Closed,2024-11-05 04:31:30.675817,Closed
T0003242,Closed,2025-05-31 11:06:35.502283,Closed
T0002261,Open,2025-02-16 17:56:48.524794,Created
T0000574,Open,2024-08-25 13:22:48.524794,Assigned
T0002983,In Progress,2025-05-05 21:47:33.628869,Status Change
T0004565,Open,2025-10-15 07:59:48.524794,Assigned
T0001823,Open,2025-01-03 22:11:48.524794,Created
T0004130,Pending User,2025-09-03 18:11:03.991242,Status Change
T0000262,Open,2024-07-26 20:55:48.524794,Assigned
T0003670,Closed,2025-07-13 23:34:27.369900,Closed
T0002904,Open,2025-04-26 18:06:48.524794,Assigned
T0003144,Pending User,2025-05-21 23:47:02.792839,Status Change
T0001995,Pending_User,2025-01-24 01:28:38.632514,Status Change
T0004299,In Progress,2025-09-18 11:56:21.249782,Status Change
T0002608,Pending User,2025-03-27 10:58:10.272308,Status Change
T0003693,Pending User,2025-07-15 19:55:28.594658,Status Change
T0001184,In Progress,2024-10-29 11:01:52.089874,Status Change
T0003946,Resolved,2025-08-12 22:22:25.837651,Status Change
T0004632,Pending User,2025-10-26 08:31:31.734500,Status Change
T0003244,Open,2025-05-30 10:40:48.524794,Assigned
T0002943,In progress,2025-05-02 17:42:29.712984,Reassigned
T0003285,Resolved,2025-06-04 07:59:09.705550,Status Change
T0001454,Open,2024-11-26 03:33:48.524794,Assigned
T0002799,Open,2025-04-16 15:59:48.524794,Created
T0001014,Resolved,2024-10-10 06:58:59.510476,Status Change
T0000652,Open,2024-09-02 17:05:48.524794,Assigned
T0000249,IN PROGRESS,2024-07-26 06:13:19.121935,Status Change
T0003991,Open,2025-08-16 09:03:48.524794,Assigned
T0005104,Resolved,2025-12-12 18:40:38.214624,Status Change
T0001669,Open,2024-12-19 20:53:48.524794,Assigned
T0000107,Open,2024-07-11 01:39:48.524794,Assigned
T0002141,Open,2025-02-04 23:53:48.524794,Assigned
T0001779,Open,2024-12-31 06:33:48.524794,Created
T0002324,Resolved,2025-02-24 05:51:50.392583,Status Change
T0002339,Resolved,2025-02-25 03:46:29.242372,Status Change
T0004295,Open,2025-09-16 18:14:48.524794,Created
T0004151,In-Progress,2025-09-06 04:51:21.745111,Status Change
T0002068,Pending User,2025-01-30 05:32:32.105585,Status Change
T0004774,Open,2025-11-07 13:53:48.524794,Assigned
T0003677,Open,2025-07-13 03:33:48.524794,Created
T0000341,Resolved,2024-08-04 11:24:43.156714,Status Change
T0004564,Open,2025-10-15 04:55:48.524794,Assigned
T0000957,Open,2024-10-06 00:25:49.230121,Reopened
T0002450,Open,2025-03-08 13:40:48.524794,Created
T0003270,in progress,2025-06-02 22:23:57.668277,Status Change
T0004376,In Progress,2025-09-27 00:13:37.934079,Status Change
T0000501,Pending User,2024-08-16 21:17:45.791321,Status Change
T0004912,Resolved,2025-11-23 21:30:54.792566,Status Change
T0001499,Open,2024-11-30 21:36:48.524794,Assigned
T0001380,Closed,2024-11-18 19:55:53.596086,Closed
T0002475,Pending User,2025-03-12 15:18:32.451998,Status Change
T0002050,Resolved,2025-01-28 03:54:11.712058,Status Change
T0000070,Closed,2024-07-07 19:01:03.034150,Closed
T0004567,Open,2025-10-15 13:03:48.524794,created
T0000660,Closed,2024-09-10 10:20:14.933594,Closed
T0003596,Open,2025-07-05 07:32:48.524794,Created
T0001624,Open,2024-12-14 15:52:48.524794,Created
T0003639,Pending User,2025-07-10 18:55:20.324157,Status Change
T0001897,Open,2025-01-11 05:57:48.524794,Created
T0001867,Pending User,2025-01-10 00:38:32.630147,Status Change
T0002577,Open,2025-03-22 15:46:48.524794,Assigned
T0003044,Pending User,2025-05-12 09:41:44.490085,Status Change
T0002792,In Progress,2025-04-18 03:54:19.362682,Status Change
T0002502,Pending User,2025-03-16 13:07:06.292386,Status Change
T0002027,Closed,2025-01-30 06:26:36.089015,Closed
T0000200,PENDING USER,2024-07-23 04:24:48.162499,Status Change
T0004567,Pending User,2025-10-16 21:02:11.489725,Status Change
T0000762,Closed,2024-09-13 20:35:05.310274,Closed
T0003323,Resolved,2025-06-08 15:15:16.872115,Status Change
T0004865,Open,2025-11-18 06:41:48.524794,Assigned
T0004782,Pending User,2025-11-10 09:36:16.068754,Status Change
T0000709,Open,2024-09-08 10:49:48.524794,Created
T0005180,Pending User,2025-12-20 23:05:37.151110,Status Change
T0001492,In Progress,2024-12-01 13:54:25.313728,Reassigned
T0001269,Open,2024-11-06 23:07:48.524794,Created
T0002385,Open,2025-03-01 17:02:48.524794,Created
T0001444,Pending User,2024-11-25 13:52:28.538230,Status Change
T0000801,Open,2024-09-18 15:31:48.524794,Created
T0001027,Closed,2024-10-14 10:44:32.233485,Closed
T0001594,Open,2024-12-11 01:58:48.524794,Created
T0003878,Pending User,2025-08-06 13:21:45.634004,Status Change
T0004535,Pending User,2025-10-13 16:43:18.136180,Status Change
T0002014,closed,2025-01-25 03:28:20.596376,Closed
T0003185,Open,2025-05-24 03:50:48.524794,Created
T0004342,Closed,2025-09-21 19:23:35.794224,Closed
T0002761,Open,2025-04-12 10:54:48.524794,Created
T0004307,Closed,2025-09-24 09:49:11.208821,Closed
T0003558,Open,2025-06-30 10:19:48.524794,Created
T0000174,Open,2024-07-18 06:39:48.524794,Created
T0000770,Open,2024-09-14 14:01:48.524794,Assigned
T0001436,Open,2024-11-24 14:32:48.524794,Assigned
T0001574,Open,2024-12-09 01:49:48.524794,Created
T0004518,Resolved,2025-10-11 23:52:27.456250,Status Change
T0000376,Open,2024-08-05 13:17:48.524794,Assigned
T0001215,Open,2024-11-01 08:03:48.524794,Created
T0003466,Open,2025-06-22 14:25:48.524794,created
T0002782,Resolved,2025-04-16 02:11:49.861854,Status Change
T0003297,In Progress,2025-06-06 10:46:15.002064,Reassigned
T0002630,closed,2025-03-29 09:52:55.426105,Closed
T0002240,Open,2025-02-14 19:27:48.524794,Created
T0002903,In Progress,2025-04-28 06:07:34.011065,Status Change
T0000724,Open,2024-09-09 19:44:48.524794,Created
T0002688,Resolved,2025-04-04 16:09:25.950011,Status Change
T0004048,Open,2025-08-22 10:10:48.524794,Assigned
T0003400,In Progress,2025-06-17 19:18:14.211701,Status Change
T0000455,Open,2024-08-12 15:52:48.524794,Assigned
T0003699,Resolved,2025-07-16 21:48:20.751556,Status Change
T0000313,PENDING USER,2024-08-02 00:18:41.519185,Status Change
T0002546,Pending User,2025-03-20 05:10:20.214225,Status Change
T0004173,Open,2025-09-05 20:23:48.524794,Created
T0004330,Closed,2025-09-20 04:05:36.799869,Closed
T0005093,Pending User,2025-12-12 17:53:37.511423,Status Change
T0002473,Open,2025-03-12 03:59:48.524794,assigned
T0002754,Closed,2025-04-11 03:14:45.019474,Closed
T0003913,In Progress,2025-08-08 23:13:11.241918,Status Change
T0000631,Pending User,2024-09-01 19:44:57.492827,Status Change
T0002960,Open,2025-05-03 11:12:48.524794,Assigned
T0000874,Open,2024-09-25 22:49:48.524794,Assigned
T0004322,Closed,2025-09-19 12:07:46.701239,Closed
T0001195,Open,2024-10-30 07:52:48.524794,Assigned
T0003740,Open,2025-07-20 08:16:48.524794,Created
T0001351,Open,2024-11-15 19:33:48.524794,Created
T0002505,Resolved,2025-03-17 00:56:36.859618,Status Change
T0003230,Open,2025-05-28 22:00:48.524794,Assigned
T0001388,Pending User,2024-11-21 11:41:49.563938,Status Change
T0002437,Resolved,2025-03-07 11:42:13.255383,Status Change
T0001956,Open,2025-01-17 21:43:48.524794,Created
T0004623,Pending User,2025-10-21 22:03:40.929756,Status Change
T0003819,Open,2025-07-29 10:40:48.524794,Assigned
T0002831,Resolved,2025-04-21 07:31:28.654339,Status Change
T0002357,Open,2025-02-26 17:11:48.524794,Created
T0003960,Open,2025-08-13 07:04:48.524794,Created
T0000420,Pending User,2024-08-10 07:59:12.076929,Status Change
T0002008,Open,2025-01-23 14:01:48.524794,Assigned
T0004136,Pending User,2025-09-04 22:50:10.605520,Status Change
T0001164,In Progress,2024-10-28 03:43:53.378206,Status Change
T0001222,Resolved,2024-11-02 14:11:09.344130,Status Change
T0003156,Pending User,2025-05-22 11:31:19.145701,Status Change
T0004486,Open,2025-10-08 01:24:48.524794,Created
T0004484,In Progress,2025-10-08 06:14:48.573066,Status Change
T0002798,Pending User,2025-04-19 22:55:46.555032,Status Change
T0004066,Closed,2025-08-26 18:01:16.311671,Closed
T0001633,Resolved,2024-12-17 17:46:20.898036,Status Change
T0000229,In Progress,2024-07-23 04:10:36.051646,Status Change
T0001011,Open,2024-10-09 08:49:48.524794,Created
T0000358,Open,2024-08-04 11:07:48.524794,Created
T0000691,Resolved,2024-09-08 05:43:36.478686,Status Change
T0000935,Pending User,2024-10-03 22:20:20.135917,Status Change
T0004219,Open,2025-09-09 07:43:48.524794,Created
T0003640,Open,2025-07-09 15:52:48.524794,Created
T0000933,Open,2024-10-01 20:45:48.524794,Created
T0002962,Closed,2025-05-05 14:00:58.558689,Closed
T0003657,In Progress,2025-07-13 11:14:35.322143,Status Change
T0000310,In Progress,2024-08-01 15:30:43.759801,Reassigned
T0001701,Open,2024-12-23 04:12:48.524794,Assigned
T0004289,Open,2025-09-16 12:47:48.524794,Created
T0004610,Resolved,2025-10-22 07:37:58.564589,Status Change
T0003192,Open,2025-05-25 06:07:48.524794,Assigned
T0000989,In Progress,2024-10-08 03:46:06.020520,Status Change
T0003865,Pending User,2025-08-04 01:47:56.394337,Status Change
T0000951,Closed,2024-10-04 03:08:41.661525,Closed
T0003517,In Progress,2025-06-30 05:25:31.109349,Reassigned
T0001447,In Progress,2024-11-27 14:53:11.802242,Status Change
T0004805,Closed,2025-11-13 02:59:20.975313,Closed
T0004422,In Progress,2025-09-30 17:34:38.792990,Reassigned
T0004294,Open,2025-09-16 17:29:48.524794,Assigned
T0004191,Open,2025-09-09 00:42:38.941297,Reopened
T0004425,Closed,2025-10-01 00:16:47.362713,Closed
T0003567,Open,2025-07-01 13:22:48.524794,Assigned
T0000407,Open,2024-08-07 22:08:48.524794,Created
T0002539,Resolved,2025-03-19 13:49:55.347786,Status Change
T0000445,Pending User,2024-08-12 14:20:32.023886,Status Change
T0003974,Resolved,2025-08-14 21:05:33.186396,Status Change
T0003178,Open,2025-05-23 17:36:48.524794,Created
T0001161,In Progress,2024-10-27 13:30:48.613341,Status Change
T0002161,Open,2025-02-06 15:29:48.524794,Assigned
T0002399,In Progress,2025-03-04 06:53:57.804479,Status Change
T0001010,Open,2024-10-09 06:01:48.524794,Assigned
T0002530,Open,2025-03-17 21:50:48.524794,Created
T0002614,Resolved,2025-03-28 02:38:03.059206,Status Change
T0004985,Open,2025-11-30 11:32:48.524794,Assigned
T0003314,Open,2025-06-06 08:09:48.524794,Assigned
T0001571,Open,2024-12-08 15:11:48.524794,Assigned
T0003890,Open,2025-08-05 06:20:48.524794,Created
T0001082,Open,2024-10-17 22:32:48.524794,Assigned
T0000952,Open,2024-10-04 07:40:48.524794,Assigned
T0002393,Closed,2025-03-02 14:18:17.131931,Closed
T0002407,Closed,2025-03-06 17:13:15.838320,Closed
T0004306,Resolved,2025-09-20 10:44:31.299983,Status Change
T0003248,Pending User,2025-06-01 12:06:53.832653,Status Change
T0003774,Closed,2025-07-25 07:52:05.438585,Closed
T0004114,Closed,2025-09-03 10:03:37.446821,Closed
T0002798,Closed,2025-04-21 13:02:03.112770,Closed
T0001593,Open,2024-12-10 23:31:48.524794,Created
T0002411,Open,2025-03-04 09:12:48.524794,Created
T0000266,Closed,2024-07-27 21:47:53.693275,Closed
T0004752,Open,2025-11-04 19:49:48.524794,Assigned
T0002873,Open,2025-04-23 22:07:48.524794,Assigned
T0004208,In-Progress,2025-09-09 01:42:42.055981,Status Change
T0002825,Open,2025-04-18 20:12:48.524794,Assigned
T0004579,PENDING USER,2025-10-17 18:29:36.703806,Status Change
T0003794,Open,2025-07-26 21:31:48.524794,Assigned
T0002109,Pending User,2025-02-03 04:02:11.916271,STATUS CHANGE
T0004858,Open,2025-11-17 12:33:48.524794,Assigned
T0004665,Pending_User,2025-10-27 13:43:53.490075,Status Change
T0003830,Open,2025-07-30 09:00:48.524794,Created
T0003025,Pending_User,2025-05-10 15:37:53.020025,Status Change
T0001501,Open,2024-12-01 06:37:48.524794,Created
T0003698,Open,2025-07-15 08:51:48.524794,Assigned
T0002173,in progress,2025-02-09 10:05:01.454109,Status Change
T0000267,Resolved,2024-07-28 09:04:18.081601,Status Change
T0004031,Resolved,2025-08-21 13:35:13.571169,Status Change
T0000625,Open,2024-08-31 12:10:48.524794,Assigned
T0003323,Open,2025-06-07 05:31:48.524794,Created
T0001929,Open,2025-01-15 14:39:48.524794,Created
T0005185,Open,2025-12-19 20:27:48.524794,Assigned
T0003463,PENDING USER,2025-06-23 04:40:32.552385,Status Change
T0001244,Open,2024-11-04 15:47:48.524794,Created
T0001801,Closed,2025-01-03 02:36:46.687879,Closed
T0004841,OPEN,2025-11-15 18:43:48.524794,Created
T0004351,In Progress,2025-09-23 02:15:30.814733,Reassigned
T0001226,Resolved,2024-11-05 00:32:02.498288,Status Change
T0002795,In-Progress,2025-04-17 06:58:50.722571,Status Change
T0003766,Resolved,2025-07-23 05:36:25.892696,Status Change
T0003021,Resolved,2025-05-09 15:47:34.539732,Status Change
T0002893,Open,2025-04-25 14:14:48.524794,Assigned
T0004712,Open,2025-10-31 12:52:48.524794,Assigned
T0004711,Open,2025-10-31 10:00:48.524794,Created
T0001447,Open,2024-11-28 14:10:49.868239,Reopened
T0001450,Pending_User,2024-11-27 16:18:19.649576,Status Change
T0001203,Open,2024-10-31 00:32:48.524794,Created
T0000656,Closed,2024-09-03 14:49:13.195552,Closed
T0002666,Open,2025-04-01 14:44:48.524794,Assigned
T0004744,Closed,2025-11-04 10:30:49.439019,Closed
T0000908,Open,2024-09-28 18:43:48.524794,Created
T0000866,Open,2024-09-29 07:28:25.250658,Reopened
T0002600,IN PROGRESS,2025-03-25 20:25:01.559707,Status Change
T0002239,Closed,2025-02-14 22:01:35.979407,Closed
T0001163,In Progress,2024-10-30 07:27:52.729984,Reassigned
T0002653,Open,2025-03-30 17:37:48.524794,Assigned
T0001260,Open,2024-11-06 05:37:48.524794,Created
T0002985,Open,2025-05-05 18:30:48.524794,Created
T0000204,Open,2024-07-20 22:46:48.524794,Assigned
T0003136,PENDING USER,2025-05-21 16:00:11.550709,Status Change
T0004732,IN PROGRESS,2025-11-04 08:01:23.555777,Status Change
T0000636,Pending User,2024-09-05 04:41:54.970797,Status Change
T0002165,Open,2025-02-06 21:48:48.524794,Created
T0004035,Closed,2025-08-23 07:01:52.208313,Closed
T0001071,Resolved,2024-10-19 07:24:14.015405,Status Change
T0002403,Open,2025-03-03 22:36:48.524794,Assigned
T0001993,Open,2025-01-21 21:51:48.524794,Created
T0001569,Open,2024-12-08 10:44:48.524794,Created
T0003985,Open,2025-08-15 07:27:48.524794,Assigned
T0000654,In Progress,2024-09-03 03:01:29.479694,Status Change
T0002854,OPEN,2025-04-21 13:17:48.524794,Created
T0001278,Open,2024-11-07 06:14:48.524794,Created
T0004405,Closed,2025-09-29 05:50:36.821571,Closed
T0002328,Open,2025-02-23 11:14:48.524794,Assigned
T0002430,Pending User,2025-03-08 16:04:41.411455,Status Change
T0000711,Resolved,2024-09-10 16:54:43.556235,Status Change
T0002856,In Progress,2025-04-23 08:06:08.928722,Status Change
T0001238,Open,2024-11-03 10:35:48.524794,Created
T0000674,Open,2024-09-04 23:14:48.524794,Assigned
T0002126,Open,2025-02-03 05:43:48.524794,Created 
T0002316,Open,2025-02-22 00:54:48.524794,Assigned
T0003067,In Progress,2025-05-13 14:11:58.272171,Status Change
T0000228,In Progress,2024-07-26 16:40:46.436949,Status Change
T0000987,Open,2024-10-07 06:19:48.524794,Assigned
T0000164,Open,2024-07-17 01:48:48.524794,Created
T0002493,Resolved,2025-03-14 22:23:10.472196,Status Change
T0004137,Resolved,2025-09-03 09:24:12.541912,Status Change
T0003119,Pending User,2025-05-18 20:27:25.127692,Status Change
T0004840,Resolved,2025-11-16 12:37:23.561674,Status Change
T0001958,In Progress,2025-01-18 16:09:46.641766,Reassigned
T0003338,Pending User,2025-06-10 18:23:11.536339,Status Change
T0003600,Open,2025-07-06 00:19:48.524794,Created
T0002995,Resolved,2025-05-07 16:32:46.489066,Status Change
T0003136,Closed,2025-05-19 22:09:31.665933,Closed
T0000336,Open,2024-08-02 06:26:48.524794,Created
T0003765,Open,2025-07-23 01:09:48.524794,ASSIGNED
T0003813,Resolved,2025-07-29 16:09:25.861519,Status Change
T0000787,Pending_User,2024-09-18 02:05:44.898547,Status Change
T0003091,Open,2025-05-16 01:40:48.524794,Assigned 
T0005124,Closed,2025-12-13 11:02:03.389586,Closed
